# IEL
ID	Taxa	Gloss	GlossID	OriginalForm	IPA	Tokens	CogID
1400	Armenian_Mod	guts	67	pʰoɾoˈtikʰ	pʰoɾotikʰ	pʰ o ɾ o t i kʰ	735
1401	Portuguese_ST	guts	67	ĩtɨʃˈtinu	ĩtɨʃtinu	ĩ t ɨ ʃ t i n u	728
# 
1402	Armenian_Mod	hair	68	mɑz	mɑz	m ɑ z	736
1403	Czech	hair	68	vlasɪ	vlasɪ	v l a s ɪ	740
1404	German	hair	68	ha:ɐ̯	haːɐ̯	h aːɐ̯	741
1405	Italian	hair	68	'pelo	pelo	p e l o	739
1406	Swedish	hair	68	ho:r	hoːr	h oː r	741
1407	Breton_ST	hair	68	blɛw	blɛw	b l ɛ w	738
1408	Catalan	hair	68	pɛl	pɛl	p ɛ l	739
1409	Danish	hair	68	hɒ	hɒ	h ɒ	741
1410	Dutch_List	hair	68	har	har	h a r	741
1411	English	hair	68	hɛə	hɛə	h ɛə	741
1412	French	hair	68	ʃəvø	ʃəvø	ʃ ə v ø	742
1413	Greek_Mod	hair	68	maˈʎa	maʎa	m a ʎ a	743
1414	Marathi	hair	68	kes	kes	k e s	737
1415	Polish	hair	68	vwɔs	vwɔs	v w ɔ s	740
1416	Portuguese_ST	hair	68	kɐˈβelu	kɐβelu	k ɐ β e l u	742
1417	Russian	hair	68	'volosɨ	volosɨ	v o l o s ɨ	740
1418	Spanish	hair	68	ka'βeʎo	kaβeʎo	k a β e ʎ o	742
1419	Urdu	hair	68	bɑl	bɑl	b ɑ l	739
1420	Bihari	hair	68	kes	kes	k e s	737
1421	Oriya	hair	68	baḷɔ	baɭɔ	b a ɭ ɔ	739
1422	Italian	hair	68	ka'pello	kapello	k a p e lː o	742
1423	Catalan	hair	68	kə'ßɛʎ	kəβɛʎ	k ə β ɛ ʎ	742
# 
1424	Armenian_Mod	hand	69	ʣɛrkʰ	ʣɛrkʰ	ʣ ɛ r kʰ	744
1425	Czech	hand	69	rʊka	rʊka	r ʊ k a	747
1426	German	hand	69	hant	hant	h a n t	748
1427	Italian	hand	69	'mano	mano	m a n o	746
1428	Swedish	hand	69	hand	hand	h a n d	748
1429	Polish	hand	69	ˈrɛ̃ka	rɛ̃ka	r ɛ̃ k a	747
1430	Catalan	hand	69	ma	ma	m a	746
1431	Danish	hand	69	hʌn	hʌn	h ʌ n	748
1432	Dutch_List	hand	69	hɑnt	hɑnt	h ɑ n t	748
1433	English	hand	69	hænd	hænd	h æ n d	748
1434	French	hand	69	mɛ̃	mɛ̃	m ɛ̃	746
1435	Greek_Mod	hand	69	ˈçe̞ri	çe̞ri	ç e̞ r i	749
1436	Marathi	hand	69	ɦat	ɦat	ɦ a t	748
1437	Portuguese_ST	hand	69	mɐ̃u	mɐ̃u	m ɐ̃u	746
1438	Russian	hand	69	ru'ka	ruka	r u k a	747
1439	Spanish	hand	69	'mano	mano	m a n o	746
1440	Breton_ST	hand	69	dɔʁn	dɔʁn	d ɔ ʁ n	745
1441	Bihari	hand	69	hath	hatʰ	h a tʰ	748
1442	Urdu	hand	69	hɑt̪ʰ	hɑt̪ʰ	h ɑ t̪ʰ	748
1443	Oriya	hand	69	hatɔ	hatɔ	h a t ɔ	748
# 
1444	Urdu	he	70	woʰ	woʰ	w oʰ	758
1445	Armenian_Mod	he	70	nɑ	nɑ	n ɑ	750
1446	Czech	he	70	on	on	o n	753
1447	German	he	70	e:ɐ̯	eːɐ̯	eːɐ̯	755
1448	Italian	he	70	'eʎʎi, 'lui	eʎʎi	e ʎː i	752
1449	Swedish	he	70	han	han	h a n	754
1450	Breton_ST	he	70	ẽ:	ẽː	ẽː	751
1451	Danish	he	70	han	han	h a n	754
1452	Dutch_List	he	70	hɛi	hɛi	h ɛi	754
1453	English	he	70	hi:	hiː	h iː	754
1454	French	he	70	il	il	i l	752
1455	Marathi	he	70	to	to	t o	756
1456	Polish	he	70	ɔn	ɔn	ɔ n	753
1457	Portuguese_ST	he	70	ˈelɨ	elɨ	e l ɨ	752
1458	Russian	he	70	on	on	o n	753
1459	Spanish	he	70	el	el	e l	752
1460	Oriya	he	70	ta	ta	t a	757
1461	Marathi	he	70	ɦa	ɦa	ɦ a	754
1462	Catalan	he	70	eʎ	eʎ	e ʎ	752
# 
1463	Armenian_Mod	head	71	gəˈluχ	gəluχ	g ə l u χ	759
1464	Czech	head	71	ɦlava	ɦlava	ɦ l a v a	763
1465	German	head	71	kɔp͜f	kɔp͜f	k ɔ p͜f	766
1466	Italian	head	71	'tɛsta	tɛsta	t ɛ s t a	765
1467	Swedish	head	71	'hʉ:vɵd	hʉːvɵd	h ʉː v ɵ d	764
1468	Breton_ST	head	71	pɛ̃n	pɛ̃n	p ɛ̃ n	761
1469	Catalan	head	71	kap	kap	k a p	762
1470	Danish	head	71	ho:əð	hoːəð	h oːə ð	764
1471	Dutch_List	head	71	hoft	hoft	h o f t	764
1472	English	head	71	hɛd	hɛd	h ɛ d	764
1473	French	head	71	tɛt	tɛt	t ɛ t	765
1474	Greek_Mod	head	71	ce̞ˈfali	ce̞fali	c e̞ f a l i	767
1475	Marathi	head	71	'ɖokə	ɖokə	ɖ o k ə	768
1476	Polish	head	71	ˈɡwɔva	ɡwɔva	ɡ w ɔ v a	763
1477	Portuguese_ST	head	71	kɐˈβesɐ	kɐβesɐ	k ɐ β e s ɐ	770
1478	Russian	head	71	golo'va	golova	g o l o v a	763
1479	Spanish	head	71	ka'βeθa	kaβeθa	k a β e θ a	770
1480	Urdu	head	71	səɾ	səɾ	s ə ɾ	771
1481	Bihari	head	71	math	matʰ	m a tʰ	760
1482	Oriya	head	71	muṇḍɔ	muɳɖɔ	m u ɳ ɖ ɔ	769
# 
1483	Armenian_Mod	hear	72	ləˈsɛl	ləsɛl	l ə s ɛ l	772
1484	Czech	hear	72	slɪʃɛt	slɪʃɛt	s l ɪ ʃ ɛ t	776
1485	German	hear	72	'hørən	hørən	h ø r ə n	777
1486	Italian	hear	72	u'dire	udire	u d i r e	780
1487	Swedish	hear	72	'hœ:ra	hœːra	h œː r a	777
1488	Danish	hear	72	'ho:ʌ	hoːʌ	h oːʌ	777
1489	Dutch_List	hear	72	'horə(n)	horən	h o r ə n	777
1490	English	hear	72	hɪə	hɪə	h ɪə	777
1491	French	hear	72	ɑ̃tɑ̃dʀ	ɑ̃tɑ̃dʀ	ɑ̃ t ɑ̃ d ʀ	778
1492	Breton_ST	hear	72	'klɛ:vɛt, 'klɛ:vut	klɛːvɛt	k l ɛː v ɛ t	774
1493	Greek_Mod	hear	72	aˈkuˌo̞	akuo̞	a k uo̞	779
1494	Marathi	hear	72	'ə͜ikne	ə͜ikne	ə͜i k n e	781
1495	Polish	hear	72	ˈswɨʃɛʨ	swɨʃɛʨ	s w ɨ ʃ ɛ ʨ	776
1496	Portuguese_ST	hear	72	oˈviɾ	oviɾ	o v i ɾ	782
1497	Russian	hear	72	'slɨʃatʲ	slɨʃatʲ	s l ɨ ʃ a tʲ	776
1498	Spanish	hear	72	o'iɾ	oiɾ	oi ɾ	782
1499	Catalan	hear	72	sən'ti	sənti	s ə n t i	775
1500	Bihari	hear	72	sunəb	sunəb	s u n ə b	773
1501	Oriya	hear	72	suṇ-	suɳ	s u ɳ	773
1502	Urdu	hear	72	sʊnnə	sʊnnə	s ʊ nː ə	773
1503	Italian	hear	72	sen'tire	sentire	s e n t i r e	775
# 
1504	Armenian_Mod	heart	73	siɾt	siɾt	s i ɾ t	783
1505	Czech	heart	73	sr̩tsɛ	sr̩tsɛ	s r̩ t s ɛ	783
1506	German	heart	73	hɛrt͜s	hɛrt͜s	h ɛ r t͜s	784
1507	Italian	heart	73	'kwɔre	kwɔre	k w ɔ r e	786
1508	Swedish	heart	73	'jæʈa	jæʈa	j æ ʈ a	787
1509	Breton_ST	heart	73	'ka:lɔ̃n	kaːlɔ̃n	k aː l ɔ̃ n	785
1510	Catalan	heart	73	kɔɾ	kɔɾ	k ɔ ɾ	786
1511	Danish	heart	73	'jɛɐ̯d̥ʰə	jɛɐ̯d̥ʰə	j ɛɐ̯ d̥ʰ ə	787
1512	Dutch_List	heart	73	hɑrt	hɑrt	h ɑ r t	784
1513	English	heart	73	hɑ:t	hɑːt	h ɑː t	784
1514	French	heart	73	kœʀ	kœʀ	k œ ʀ	786
1515	Greek_Mod	heart	73	karˈðʝa	karðʝa	k a r ð ʝ a	788
1516	Marathi	heart	73	ɦɽ'daj	ɦɽdaj	ɦ ɽ d a j	784
1517	Polish	heart	73	ˈsɛrʦɛ	sɛrʦɛ	s ɛ r ʦ ɛ	783
1518	Portuguese_ST	heart	73	kuɾɐˈsɐ̃w	kuɾɐsɐ̃w	k u ɾ ɐ s ɐ̃ w	789
1519	Russian	heart	73	'sʲerdtse	sʲerdtse	sʲ e r d t s e	783
1520	Spanish	heart	73	koɾa'θon	koɾaθon	k o ɾ a θ o n	789
1521	Bihari	heart	73	hridəə	hridəə	h r i d əə	784
1522	Urdu	heart	73	d̪ɪl	d̪ɪl	d̪ ɪ l	790
1523	Oriya	heart	73	hrud(ɔyɔ)	hrudɔyɔ	h r u d ɔyɔ	784
# 
1524	Urdu	heavy	74	ˈbʰɑ.ɾi	bʰɑ.ɾi	bʰ ɑ ɾ i	792
1525	Armenian_Mod	heavy	74	ˈʦɑnəɾ	ʦɑnəɾ	ʦ ɑ n ə ɾ	791
1526	Czech	heavy	74	cɛʃkiː	cɛʃkiː	c ɛ ʃ k iː	794
1527	German	heavy	74	ʃve:ɐ̯	ʃveːɐ̯	ʃ v eːɐ̯	796
1528	Italian	heavy	74	pe'sante	pesante	p e s a n t e	800
1529	Swedish	heavy	74	svo:r	svoːr	s v oː r	796
1530	Breton_ST	heavy	74	'pɔ̃nɛr, 'pũnɛr	pɔ̃nɛr	p ɔ̃ n ɛ r	791
1531	Catalan	heavy	74	fə'ʃuk	fəʃuk	f ə ʃ u k	793
1532	Danish	heavy	74	d̥ʰɔŋ	d̥ʰɔŋ	d̥ʰ ɔ ŋ	795
1533	Dutch_List	heavy	74	zwar	zwar	z w a r	796
1534	English	heavy	74	'hɛvɪ	hɛvɪ	h ɛ v ɪ	797
1535	French	heavy	74	luʀ	luʀ	l u ʀ	798
1536	Greek_Mod	heavy	74	va'ris	varis	v a r i s	799
1537	Marathi	heavy	74	dzəɖ	dzəɖ	d z ə ɖ	801
1538	Polish	heavy	74	ˈʨɛ̃ʃki	ʨɛ̃ʃki	ʨ ɛ̃ ʃ k i	794
1539	Portuguese_ST	heavy	74	pɨˈzaðu	pɨzaðu	p ɨ z a ð u	800
1540	Russian	heavy	74	tʲa'ʒolɨj	tʲaʒolɨj	tʲ a ʒ o l ɨ j	802
1541	Bihari	heavy	74	bhari	bʱari	bʱ a r i	792
1542	Oriya	heavy	74	bhari	bʱari	bʱ a r i	792
1543	Spanish	heavy	74	pe'saðo	pesaðo	p e s a ð o	800
1544	Italian	heavy	74	'grɛve	grɛve	g r ɛ v e	803
1545	Catalan	heavy	74	pə'zan	pəzan	p ə z a n	800
1546	Swedish	heavy	74	stur	stur	s t u r	796
# 
1547	Czech	here	75	zdɛ	zdɛ	z d ɛ	805
1548	German	here	75	hi:ɐ̯	hiːɐ̯	h iːɐ̯	806
1549	Swedish	here	75	hɛːr	hɛːr	h ɛː r	806
1550	Breton_ST	here	75	ˈa.mɑ	a.mɑ	a m ɑ	804
1551	Danish	here	75	hεɐ̯, heɐ̯	hɛɐ̯	h ɛɐ̯	806
1552	Dutch_List	here	75	hir	hir	h i r	806
1553	English	here	75	hɪə	hɪə	h ɪə	806
1554	Greek_Mod	here	75	e̞ˈðo̞	e̞ðo̞	e̞ ð o̞	807
1555	Marathi	here	75	'itʰe, 'jetʰe	itʰe	i tʰ e	808
1556	Polish	here	75	tu	tu	t u	810
1557	Russian	here	75	zdʲesʲ	zdʲesʲ	z dʲ e sʲ	805
1558	Oriya	here	75	eṭhi	eʈʰi	e ʈʰ i	809
1559	Spanish	here	75	a'ka	aka	a k a	811
# 
1560	Armenian_Mod	hit	76	χəˈpʰɛl	χəpʰɛl	χ ə pʰ ɛ l	812
1561	Czech	hit	76	ʊdɛr̝ɪt	ʊdɛr̝ɪt	ʊ d ɛ r̝ ɪ t	816
1562	German	hit	76	'ʃla:gŋ̩	ʃlaːgŋ̩	ʃ l aː g ŋ̩	821
1563	Italian	hit	76	'battere	battere	b a tː e r e	822
1564	Swedish	hit	76	slo:	sloː	s l oː	821
1565	Breton_ST	hit	76	'skɛĩ	skɛĩ	s k ɛĩ	814
1566	Catalan	hit	76	kupə'ʒa	kupəʒa	k u p ə ʒ a	815
1567	Danish	hit	76	ˈʁɑmə	ʁɑmə	ʁ ɑ m ə	817
1568	Dutch_List	hit	76	rakə(n)	rakən	r a k ə n	818
1569	English	hit	76	hɪt	hɪt	h ɪ t	819
1570	French	hit	76	fʀape	fʀape	f ʀ a p e	820
1571	Greek_Mod	hit	76	xtiˈpo̞	xtipo̞	x t i p o̞	812
1572	Russian	hit	76	bitʲ	bitʲ	b i tʲ	823
1573	Spanish	hit	76	ɡolpe'aɾ	ɡolpeaɾ	ɡ o l p ea ɾ	815
1574	Bihari	hit	76	marəb	marəb	m a r ə b	813
1575	Oriya	hit	76	piṭiba	piʈiba	p i ʈ i b a	822
1576	Oriya	hit	76	bɔṛe-	bɔɽe	b ɔ ɽ e	827
1577	Urdu	hit	76	ʈəkɾɑnə	ʈəkɾɑnə	ʈ ə k ɾ ɑ n ə	824
1578	Danish	hit	76	ˈd̥ʰʁafə	d̥ʰʁafə	d̥ʰ ʁ a f ə	824
1579	Dutch_List	hit	76	'stotə(n)	stotən	s t o t ə n	826
1580	German	hit	76	'trɛfn̩	trɛfn̩	t r ɛ f n̩	824
1581	Marathi	hit	76	'maɾɳe	maɾɳe	m a ɾ ɳ e	813
1582	Italian	hit	76	kol'pire	kolpire	k o l p i r e	815
1583	Polish	hit	76	uˈdɛ̃ʒaʨ	udɛ̃ʒaʨ	u d ɛ̃ ʒ a ʨ	816
1584	Catalan	hit	76	'batɾə	batɾə	b a t ɾ ə	822
1585	Armenian_Mod	hit	76	hɑɾvɑˈʦɛl	hɑɾvɑʦɛl	h ɑ ɾ v ɑ ʦ ɛ l	825
1586	Portuguese_ST	hit	76	bɐˈteɾ	bɐteɾ	b ɐ t e ɾ	822
# 
1587	Czech	hold	77	dr̩ʒɛt	dr̩ʒɛt	d r̩ ʒ ɛ t	832
1588	German	hold	77	'haltn̩	haltn̩	h a l t n̩	833
1589	Italian	hold	77	te'nere	tenere	t e n e r e	831
1590	Swedish	hold	77	'hɔla	hɔla	h ɔ l a	833
1591	Breton_ST	hold	77	'dɛrxɛl	dɛrxɛl	d ɛ r x ɛ l	830
1592	Catalan	hold	77	tə'ni	təni	t ə n i	831
1593	Danish	hold	77	ˈhʌlə	hʌlə	h ʌ l ə	833
1594	Dutch_List	hold	77	'hɑudə(n)	hɑudən	h ɑu d ə n	833
1595	English	hold	77	həʊld	həʊld	h əʊ l d	833
1596	French	hold	77	təniʀ	təniʀ	t ə n i ʀ	831
1597	Greek_Mod	hold	77	kraˈto̞	krato̞	k r a t o̞	834
1598	Polish	hold	77	ˈtʃɨmaʨ	ʧɨmaʨ	ʧ ɨ m a ʨ	836
1599	Russian	hold	77	dʲer'zatʲ	dʲerzatʲ	dʲ e r z a tʲ	832
1600	Spanish	hold	77	te'neɾ	teneɾ	t e n e ɾ	831
1601	Bihari	hold	77	dhərəb	dʱərəb	dʱ ə r ə b	829
1602	Oriya	hold	77	dhɔr-	dʱɔr	dʱ ɔ r	829
1603	Urdu	hold	77	pəkəɽnə	pəkəɽnə	p ə k ə ɽ n ə	835
1604	Marathi	hold	77	pəkəd'ɳe	pəkədɳe	p ə k ə d ɳ e	835
1605	Armenian_Mod	hold	77	pɑˈhɛl	pɑhɛl	p ɑ h ɛ l	828
1606	Armenian_Mod	hold	77	bərˈnɛl	bərnɛl	b ə r n ɛ l	835
1607	Portuguese_ST	hold	77	sɨɡuˈɾaɾ	sɨɡuɾaɾ	s ɨ ɡ u ɾ a ɾ	837
# 
1608	Urdu	horn	78	siŋɡ	siŋɡ	s i ŋ ɡ	839
1609	Bihari	horn	78	siŋgh	siŋgʱ	s i ŋ gʱ	839
1610	Oriya	horn	78	siŋ(h)ɔ	siŋhɔ	s i ŋ h ɔ	839
1611	Danish	horn	78	hoɐ̯n	hoɐ̯n	h oɐ̯ n	841
1612	Czech	horn	78	rox	rox	r o x	840
1613	French	horn	78	kɔʀn	kɔʀn	k ɔ ʀ n	842
1614	Polish	horn	78	ruk	ruk	r u k	840
1615	Russian	horn	78	'rog	rog	r o g	840
1616	Marathi	horn	78	'ʃiŋga	ʃiŋga	ʃ i ŋ g a	839
1617	Spanish	horn	78	'kweɾno	kweɾno	k w e ɾ n o	842
1618	Dutch_List	horn	78	horn	horn	h o r n	841
1619	German	horn	78	hɔrn	hɔrn	h ɔ r n	841
1620	Armenian_Mod	horn	78	jɛʁˈʤɪ̯uɾ	jɛʁʤɪ̯uɾ	j ɛ ʁ ʤ ɪ̯u ɾ	838
1621	Italian	horn	78	'kɔrno	kɔrno	k ɔ r n o	842
1622	Greek_Mod	horn	78	ˈce̞raˌto̞	ce̞rato̞	c e̞ r a t o̞	843
1623	Swedish	horn	78	hu:ɳ	huːɳ	h uː ɳ	841
1624	Armenian_Mod	horn	78	poz	poz	p o z	844
# 
1625	Urdu	how	79	kɛse	kɛse	k ɛ s e	853
1626	Armenian_Mod	how	79	inʧʰˈpɛs	inʧʰpɛs	i n ʧʰ p ɛ s	845
1627	Czech	how	79	jak	jak	j a k	849
1628	German	how	79	vi:	viː	v iː	852
1629	Italian	how	79	'kome	kome	k o m e	848
1630	Swedish	how	79	'hʉ:rɵ	hʉːrɵ	h ʉː r ɵ	851
1631	Breton_ST	how	79	pẽ'nɔ:s	pẽnɔːs	p ẽ n ɔː s	847
1632	Catalan	how	79	kɔm	kɔm	k ɔ m	848
1633	Danish	how	79	vɒˈle:ðəs	vɒleːðəs	v ɒ l eː ð ə s	850
1634	Dutch_List	how	79	hu	hu	h u	851
1635	English	how	79	haʊ	haʊ	h aʊ	851
1636	French	how	79	kɔmɑ̃	kɔmɑ̃	k ɔ m ɑ̃	848
1637	Greek_Mod	how	79	po̞s	po̞s	p o̞ s	850
1638	Marathi	how	79	'kəsə	kəsə	k ə s ə	853
1639	Polish	how	79	jak	jak	j a k	849
1640	Portuguese_ST	how	79	'komu	komu	k o m u	848
1641	Russian	how	79	kak	kak	k a k	849
1642	Spanish	how	79	'komo	komo	k o m o	848
1643	Bihari	how	79	kena	kena	k e n a	846
1644	Oriya	how	79	kemiti	kemiti	k e m i t i	854
# 
1645	Armenian_Mod	hunt	80	voɾˈsɑl	voɾsɑl	v o ɾ s ɑ l	855
1646	Czech	hunt	80	lovɪt	lovɪt	l o v ɪ t	859
1647	German	hunt	80	'ja:gn̩	jaːgn̩	j aː g n̩	861
1648	Italian	hunt	80	kat'tʃare	katʧare	k a t ʧ a r e	858
1649	Swedish	hunt	80	ˈjɑːɡa	jɑːɡa	j ɑː ɡ a	860
1650	Portuguese_ST	hunt	80	kɐˈsaɾ	kɐsaɾ	k ɐ s a ɾ	858
1651	Breton_ST	hunt	80	ʃa'seal	ʃaseal	ʃ a s ea l	857
1652	Catalan	hunt	80	kə'sa	kəsa	k ə s a	858
1653	Danish	hunt	80	'jɛ:jə	jɛːjə	j ɛː j ə	860
1654	Dutch_List	hunt	80	'jaɣə(n)	jaɣən	j a ɣ ə n	861
1655	English	hunt	80	hʊnt	hʊnt	h ʊ n t	862
1656	French	hunt	80	ʃase	ʃase	ʃ a s e	858
1657	Greek_Mod	hunt	80	ˌciniˈɣo̞	ciniɣo̞	c i n i ɣ o̞	863
1658	Marathi	hunt	80	'ʃikaɾ 'kaɾɳe	ʃikaɾ#kaɾɳe	ʃ i k a ɾ # k a ɾ ɳ e	856
1659	Polish	hunt	80	pɔˈlɔvaʨ	pɔlɔvaʨ	p ɔ l ɔ v a ʨ	859
1660	Russian	hunt	80	o'xotitʲsʲa	oxotitʲsʲa	o x o t i tʲ sʲ a	864
1661	Spanish	hunt	80	ka'θaɾ	kaθaɾ	k a θ a ɾ	858
1662	Bihari	hunt	80	sikar kheləb	sikar#kʰeləb	s i k a r # kʰ e l ə b	856
1663	Bihari	hunt	80	khiharə	kʰiharə	kʰ i h a r ə	865
1664	Oriya	hunt	80	sikarɔ (kɔriba)	sikarɔ#kɔriba	s i k a r ɔ # k ɔ r i b a	856
1665	Oriya	hunt	80	goḍeiba	goɖeiba	g o ɖ ei b a	866
1666	Urdu	hunt	80	ʃɪkɑɾ kəɾnə	ʃɪkɑɾ#kəɾnə	ʃ ɪ k ɑ ɾ # k ə ɾ n ə	856
# 
1667	Urdu	husband	81	ʃɔhəɾ	ʃɔhəɾ	ʃ ɔ h ə ɾ	878
1668	Armenian_Mod	husband	81	ɑmuˈsin	ɑmusin	ɑ m u s i n	867
1669	Czech	husband	81	manʒɛl	manʒɛl	m a n ʒ ɛ l	870
1670	Italian	husband	81	ma'rito	marito	m a r i t o	869
1671	Danish	husband	81	man	man	m a n	871
1672	Dutch_List	husband	81	'ɛχtχənot	ɛχtχənot	ɛ χ t χ ə n o t	872
1673	French	husband	81	maʀi	maʀi	m a ʀ i	869
1674	Greek_Mod	husband	81	ˈa(n)dras	andras	a n d r a s	874
1675	Marathi	husband	81	nəw'ɾa	nəwɾa	n ə w ɾ a	875
1676	Polish	husband	81	mɔ̃ʒ	mɔ̃ʒ	m ɔ̃ ʒ	877
1677	Portuguese_ST	husband	81	mɐˈɾiðu	mɐɾiðu	m ɐ ɾ i ð u	869
1678	Russian	husband	81	muʒ	muʒ	m u ʒ	877
1679	Spanish	husband	81	ma'ɾiðo	maɾiðo	m a ɾ i ð o	869
1680	Breton_ST	husband	81	gwa:s	gwaːs	g w aː s	868
1681	Catalan	husband	81	məˈɾit	məɾit	m ə ɾ i t	869
1682	Oriya	husband	81	swami	swami	s w a m i	876
1683	Oriya	husband	81	bɔrɔ	bɔrɔ	b ɔ r ɔ	881
1684	Oriya	husband	81	pɔti	pɔti	p ɔ t i	882
1685	German	husband	81	'gatə	gatə	g a t ə	873
1686	Spanish	husband	81	es'poso	esposo	e s p o s o	880
1687	Italian	husband	81	'spozo	spozo	s p o z o	880
1688	Polish	husband	81	mawˈʒɔnɛk	mawʒɔnɛk	m a w ʒ ɔ n ɛ k	870
1689	Portuguese_ST	husband	81	ɨʃˈpozu	ɨʃpozu	ɨ ʃ p o z u	880
1690	Catalan	husband	81	ˈɔmə	ɔmə	ɔ m ə	879
1691	Catalan	husband	81	əs'pɔs	əspɔs	ə s p ɔ s	880
1692	Swedish	husband	81	man	man	m a n	871
# 
1693	Urdu	I	82	mɛ̃	mɛ̃	m ɛ̃	885
1694	Armenian_Mod	I	82	jɛs	jɛs	j ɛ s	883
1695	Czech	I	82	jaː	jaː	j aː	887
1696	German	I	82	ɪç	ɪç	ɪ ç	883
1697	Italian	I	82	'io	io	io	892
1698	Swedish	I	82	ˈjɑːɡ, ˈjɑː	jɑːɡ	j ɑː ɡ	888
1699	Breton_ST	I	82	me:	meː	m eː	885
1700	Catalan	I	82	ʒɔ, jɔ	ʒɔ	ʒ ɔ	886
1701	Danish	I	82	jɑj	jɑj	j ɑ j	888
1702	Dutch_List	I	82	ɪk	ɪk	ɪ k	889
1703	English	I	82	aɪ	aɪ	aɪ	890
1704	French	I	82	ʒə	ʒə	ʒ ə	886
1705	Greek_Mod	I	82	e̞ˈɣo̞	e̞ɣo̞	e̞ ɣ o̞	891
1706	Marathi	I	82	mi:	miː	m iː	885
1707	Polish	I	82	ja	ja	j a	887
1708	Portuguese_ST	I	82	eu	eu	eu	893
1709	Russian	I	82	ja	ja	j a	887
1710	Spanish	I	82	ʝo	ʝo	ʝ o	886
1711	Bihari	I	82	həm	həm	h ə m	884
1712	Bihari	I	82	mẽ	mẽ	m ẽ	885
1713	Oriya	I	82	mũ	mũ	m ũ	885
# 
1714	Armenian_Mod	ice	83	sɑˈruɪ̯ʦʰ	sɑruɪ̯ʦʰ	s ɑ r uɪ̯ ʦʰ	894
1715	Czech	ice	83	lɛt	lɛt	l ɛ t	897
1716	German	ice	83	a‿is	ais	ai s	898
1717	Italian	ice	83	'gjattʃo	gjatʧo	g j a t ʧ o	899
1718	Swedish	ice	83	i:s	iːs	iː s	898
1719	Breton_ST	ice	83	skɔrn	skɔrn	s k ɔ r n	895
1720	Catalan	ice	83	ʒɛl	ʒɛl	ʒ ɛ l	896
1721	Danish	ice	83	is	is	i s	898
1722	Dutch_List	ice	83	ɛis	ɛis	ɛi s	898
1723	English	ice	83	aɪs	aɪs	aɪ s	898
1724	French	ice	83	glas	glas	g l a s	899
1725	Greek_Mod	ice	83	ˈpaɣo̞s	paɣo̞s	p a ɣ o̞ s	900
1726	Marathi	ice	83	'bəɾpʰə	bəɾpʰə	b ə ɾ pʰ ə	901
1727	Polish	ice	83	lut	lut	l u t	897
1728	Portuguese_ST	ice	83	ˈʒelu	ʒelu	ʒ e l u	896
1729	Russian	ice	83	lʲod	lʲod	lʲ o d	897
1730	Spanish	ice	83	'jelo	jelo	j e l o	902
1731	Oriya	ice	83	bɔrɔphɔ	bɔrɔpʰɔ	b ɔ r ɔ pʰ ɔ	901
1732	Urdu	ice	83	bəɾf	bəɾf	b ə ɾ f	903
# 
1733	Czech	if	84	jɛstlɪ	jɛstlɪ	j ɛ s t l ɪ	906
1734	German	if	84	vɛn	vɛn	v ɛ n	907
1735	Italian	if	84	se	se	s e	905
1736	Swedish	if	84	ɔm	ɔm	ɔ m	909
1737	Dutch_List	if	84	ɪn'din	ɪndin	ɪ n d i n	908
1738	English	if	84	ɪf	ɪf	ɪ f	909
1739	French	if	84	si	si	s i	905
1740	Greek_Mod	if	84	an, ˈama	an	a n	910
1741	Marathi	if	84	dzəɾ	dzəɾ	d z ə ɾ	911
1742	Polish	if	84	jɛˈʒɛʎɨ	jɛʒɛʎɨ	j ɛ ʒ ɛ ʎ ɨ	906
1743	Portuguese_ST	if	84	sɨ	sɨ	s ɨ	905
1744	Russian	if	84	'jesli	jesli	j e s l i	906
1745	Spanish	if	84	si	si	s i	905
1746	Catalan	if	84	si	si	s i	905
1747	Danish	if	84	ves	ves	v e s	907
1748	Breton_ST	if	84	ma, mar	ma	m a	904
1749	Oriya	if	84	jɔdi	jɔdi	j ɔ d i	906
1750	Urdu	if	84	ʔəɡəɾ	ʔəɡəɾ	ʔ ə ɡ ə ɾ	912
1751	Greek_Mod	if	84	i	i	i	913
1752	Swedish	if	84	i'fal	ifal	i f a l	914
1753	Swedish	if	84	so:	soː	s oː	905
# 
1754	Armenian_Mod	in	85	mɛʧʰ	mɛʧʰ	m ɛ ʧʰ	915
1755	Czech	in	85	v	v	v	919
1756	German	in	85	ɪn	ɪn	ɪ n	921
1757	Italian	in	85	in	in	i n	923
1758	Swedish	in	85	iː, ɪ	iː	iː	920
1759	Breton_ST	in	85	e, ẽ:	e	e	917
1760	Danish	in	85	i	i	i	920
1761	Dutch_List	in	85	ɪn	ɪn	ɪ n	921
1762	English	in	85	ɪn	ɪn	ɪ n	921
1763	Greek_Mod	in	85	se̞, is	se̞	s e̞	922
1764	Marathi	in	85	at	at	a t	924
1765	Polish	in	85	v	v	v	919
1766	Portuguese_ST	in	85	ɐ̃j	ɐ̃j	ɐ̃ j	925
1767	Russian	in	85	v	v	v	919
1768	Spanish	in	85	en	en	e n	923
1769	Bihari	in	85	bhitər	bʱitər	bʱ i t ə r	916
1770	Oriya	in	85	bhitɔre	bʱitɔre	bʱ i t ɔ r e	916
1771	Urdu	in	85	mẽ	mẽ	m ẽ	915
1772	Catalan	in	85	də	də	d ə	918
