# PAN
ID	Language	Gloss	GlossID	CogID	IPA	Tokens
1624	Wuna	stick/wood	79	1086	sau	s a u
1625	Tetum	stick/wood	79	1082	ai	a i
1626	Mailu	stick/wood	79	1079	ana	a n a
1627	Tsou	stick/wood	79	1084	évi	é v i
1628	Tsou	stick/wood	79	1087	sʔofʉ	s ʔ o f ʉ
1629	Nias	stick/wood	79	1075	eu	e u
1630	Central Amis	stick/wood	79	1078	sastiʔ	s a s t i ʔ
1631	Central Amis	stick/wood	79	1080	kasuj	k a s u j
1632	Chamorro	stick/wood	79	1077	haju	h a j u
1633	Banoni	stick/wood	79	1076	tsupi	t s u p i
1634	Singhi	stick/wood	79	1077	kojux	k o j u x
1635	Banggi	stick/wood	79	1075	kiau	k i a u
# 
1636	Maloh	to split	80	1092	balaʔ	b a l a ʔ
1637	Merina (Malagasy)	to split	80	1094	mamakj	m a m a k j
1638	Thao	to split	80	1097	tmalhtalh	t m a l h t a l h
1639	Palauan	to split	80	1096	melbotb	m e l b o t b
1640	Tunjung	to split	80	1099	məkaʔ	m ə k a ʔ
1641	Bare'e	to split	80	1089	mabala	m a b a l a
1642	Bare'e	to split	80	1100	maboka	m a b o k a
1643	Bare'e	to split	80	1088	wota	w o t a
1644	Iban	to split	80	1092	belah	b e l a h
1645	Berawan (Long Terawan)	to split	80	1090	mitin	m i t i n
1646	Moken	to split	80	1089	malaːk	m a l aː k
1647	Hanunoo	to split	80	1091	baŋag	b a ŋ a g
1648	Wuna	to split	80	1100	nebogʰa	n e b o gʰ a
1649	Tetum	to split	80	1088	fotːa	f o tː a
1650	Tetum	to split	80	1102	fera	f e r a
1651	Mailu	to split	80	1093	navanava	n a v a n a v a
1652	Tsou	to split	80	1098	aːcʔohu	aː c ʔ o h u
1653	Nias	to split	80	1095	sila	s i l a
1654	Nias	to split	80	1101	weha	w e h a
1655	Central Amis	to split	80	1089	mipelaʔ	m i p e l a ʔ
1656	Banoni	to split	80	1088	putake	p u t a k e
1657	Singhi	to split	80	1092	birieh	b i r i e h
1658	Banggi	to split	80	1089	melak	m e l a k
# 
1659	Maloh	sharp	81	1106	taram	t a r a m
1660	Merina (Malagasy)	sharp	81	1109	pilopilo	p i l o p i l o
1661	Thao	sharp	81	1106	malamlam	m a l a m l a m
1662	Palauan	sharp	81	1110	kedorem	k e d o r e m
1663	Tunjung	sharp	81	1112	masuk	m a s u k
1664	Bare'e	sharp	81	1104	mataja	m a t a j a
1665	Iban	sharp	81	1106	tajam	t a j a m
1666	Berawan (Long Terawan)	sharp	81	1105	nʲəiʔ	nʲ ə i ʔ
1667	Moken	sharp	81	1106	lajam	l a j a m
1668	Hanunoo	sharp	81	1106	matarum	m a t a r u m
1669	Wuna	sharp	81	1114	noroko	n o r o k o
1670	Tetum	sharp	81	1112	meːk	m eː k
1671	Tetum	sharp	81	1115	kroat	k r o a t
1672	Mailu	sharp	81	1108	ani	a n i
1673	Tsou	sharp	81	1113	maeno	m a e n o
1674	Nias	sharp	81	1104	atarõ	a t a r õ
1675	Central Amis	sharp	81	1106	macilem	m a c i l e m
1676	Central Amis	sharp	81	1106	matalem	m a t a l e m
1677	Chamorro	sharp	81	1107	kadidok	k a d i d o k
1678	Banoni	sharp	81	1103	gʰeːgʰame	gʰ eː gʰ a m e
1679	Singhi	sharp	81	1111	roja	r o j a
1680	Banggi	sharp	81	1106	entaram	e n t a r a m
# 
1681	Maloh	dull, blunt	82	1122	atimbin	a t i m b i n
1682	Merina (Malagasy)	dull, blunt	82	1120	dombo	d o m b o
1683	Thao	dull, blunt	82	1119	matarictic	m a t a r i c t i c
1684	Palauan	dull, blunt	82	1124	ketom	k e t o m
1685	Tunjung	dull, blunt	82	1126	kacar	k a c a r
1686	Bare'e	dull, blunt	82	1117	makuju	m a k u j u
1687	Iban	dull, blunt	82	1120	tumpul	t u m p u l
1688	Berawan (Long Terawan)	dull, blunt	82	1118	kapan	k a p a n
1689	Moken	dull, blunt	82	1118	topon	t o p o n
1690	Hanunoo	dull, blunt	82	1120	dumpul	d u m p u l
1691	Hanunoo	dull, blunt	82	1128	mapuruʔ	m a p u r u ʔ
1692	Wuna	dull, blunt	82	1127	noduko	n o d u k o
1693	Tetum	dull, blunt	82	1125	la#meːk	l a # m eː k
1694	Tetum	dull, blunt	82	1130	dubus	d u b u s
1695	Mailu	dull, blunt	82	1121	boubou	b o u b o u
1696	Mailu	dull, blunt	82	1129	ubauba	u b a u b a
1697	Nias	dull, blunt	82	1123	halo	h a l o
1698	Central Amis	dull, blunt	82	1119	matales	m a t a l e s
1699	Banoni	dull, blunt	82	1116	dzudazumo	d z u d a z u m o
1700	Singhi	dull, blunt	82	1121	papu	p a p u
# 
1701	Thao	to work	83	1136	mubuhat	m u b u h a t
1702	Palauan	to work	83	1140	ureor	u r e o r
1703	Bare'e	to work	83	1132	jama	j a m a
1704	Iban	to work	83	1137	kereja	k e r e j a
1705	Iban	to work	83	1145	bumai	b u m a i
1706	Iban	to work	83	1142	gawa	g a w a
1707	Iban	to work	83	1142	peŋawa	p e ŋ a w a
1708	Berawan (Long Terawan)	to work	83	1133	nuləŋ	n u l ə ŋ
1709	Hanunoo	to work	83	1136	magbuwat	m a g b u w a t
1710	Wuna	to work	83	1144	karada	k a r a d a
1711	Tetum	to work	83	1142	knawar	k n a w a r
1712	Tetum	to work	83	1147	serewisu	s e r e w i s u
1713	Mailu	to work	83	1138	onamaimai	o n a m a i m a i
1714	Mailu	to work	83	1146	seisei	s e i s e i
1715	Mailu	to work	83	1149	usiusi	u s i u s i
1716	Tsou	to work	83	1143	hioa	h i o a
1717	Nias	to work	83	1139	ilo	i l o
1718	Central Amis	to work	83	1134	tajal	t a j a l
1719	Central Amis	to work	83	1134	matajal	m a t a j a l
1720	Chamorro	to work	83	1135	hotnat	h o t n a t
1721	Banoni	to work	83	1131	vaka	v a k a
1722	Banoni	to work	83	1131	vagotsi	v a g o t s i
1723	Banoni	to work	83	1148	togʰono	t o gʰ o n o
1724	Singhi	to work	83	1141	kiminʲaŋ	k i m i nʲ a ŋ
# 
1725	Maloh	to plant	84	1150	tanam	t a n a m
1726	Merina (Malagasy)	to plant	84	1154	mambolj	m a m b o l j
1727	Thao	to plant	84	1158	malhuiza	m a l h u i z a
1728	Palauan	to plant	84	1156	melalem	m e l a l e m
1729	Tunjung	to plant	84	1152	molaq	m o l a q
1730	Bare'e	to plant	84	1152	muja	m u j a
1731	Iban	to plant	84	1150	tanam	t a n a m
1732	Berawan (Long Terawan)	to plant	84	1152	muləh	m u l ə h
1733	Moken	to plant	84	1150	manam	m a n a m
1734	Hanunoo	to plant	84	1150	magtanum	m a g t a n u m
1735	Wuna	to plant	84	1160	netisa	n e t i s a
1736	Tetum	to plant	84	1157	furi	f u r i
1737	Mailu	to plant	84	1153	gadigadi	g a d i g a d i
1738	Tsou	to plant	84	1159	emʉ́mʔʉ	e m ʉ́ m ʔ ʉ
1739	Tsou	to plant	84	1159	emʉ́a	e m ʉ́ a
1740	Nias	to plant	84	1155	taru	t a r u
1741	Nias	to plant	84	1150	tanõ	t a n õ
1742	Chamorro	to plant	84	1150	tanom	t a n o m
1743	Banoni	to plant	84	1151	reba	r e b a
1744	Singhi	to plant	84	1157	purux	p u r u x
1745	Banggi	to plant	84	1150	nanam	n a n a m
# 
1746	Merina (Malagasy)	to choose	85	1166	mifidj	m i f i d j
1747	Thao	to choose	85	1169	kadaduk	k a d a d u k
1748	Palauan	to choose	85	1167	melilt	m e l i l t
1749	Tunjung	to choose	85	1161	miliːq	m i l iː q
1750	Bare'e	to choose	85	1162	pili	p i l i
1751	Iban	to choose	85	1162	pilih	p i l i h
1752	Berawan (Long Terawan)	to choose	85	1162	pile	p i l e
1753	Moken	to choose	85	1161	miliək	m i l i ə k
1754	Hanunoo	to choose	85	1162	piliʔ	p i l i ʔ
1755	Wuna	to choose	85	1162	nepili	n e p i l i
1756	Tetum	to choose	85	1168	kakːan	k a kː a n
1757	Tetum	to choose	85	1171	boːi	b oː i
1758	Mailu	to choose	85	1165	tabutabu	t a b u t a b u
1759	Tsou	to choose	85	1170	esbʉtʉ	e s b ʉ t ʉ
1760	Nias	to choose	85	1162	fili	f i l i
1761	Central Amis	to choose	85	1163	misimsim	m i s i m s i m
1762	Chamorro	to choose	85	1164	ajek	a j e k
1763	Singhi	to choose	85	1162	piris	p i r i s
1764	Banggi	to choose	85	1161	mili	m i l i
# 
1765	Merina (Malagasy)	to grow	86	1177	mitombo	m i t o m b o
1766	Thao	to grow	86	1180	lhuŋquz	l h u ŋ q u z
1767	Palauan	to grow	86	1179	duubecʰ	d u u b e cʰ
1768	Bare'e	to grow	86	1172	mewoŋga	m e w o ŋ g a
1769	Iban	to grow	86	1175	tumboh	t u m b o h
1770	Berawan (Long Terawan)	to grow	86	1173	mulon	m u l o n
1771	Moken	to grow	86	1178	lumuːk	l u m uː k
1772	Hanunoo	to grow	86	1175	tumubuʔ	t u m u b u ʔ
1773	Wuna	to grow	86	1175	tumbu	t u m b u
1774	Mailu	to grow	86	1176	ogoːgo	o g oː g o
1775	Tsou	to grow	86	1181	eusuhci	e u s u h c i
1776	Central Amis	to grow	86	1174	maleŋaw	m a l e ŋ a w
1777	Singhi	to grow	86	1175	tumuh	t u m u h
# 
1778	Maloh	to swell	87	1184	kambaŋ	k a m b a ŋ
1779	Merina (Malagasy)	to swell	87	1188	mibontsina	m i b o n t s i n a
1780	Thao	to swell	87	1185	lhumfawa	l h u m f a w a
1781	Palauan	to swell	87	1190	obtiŋel	o b t i ŋ e l
1782	Tunjung	to swell	87	1183	bəŋkak	b ə ŋ k a k
1783	Bare'e	to swell	87	1183	baŋka	b a ŋ k a
1784	Iban	to swell	87	1184	kembai	k e m b a i
1785	Berawan (Long Terawan)	to swell	87	1184	kabəŋ	k a b ə ŋ
1786	Moken	to swell	87	1189	balak	b a l a k
1787	Hanunoo	to swell	87	1186	isal	i s a l
1788	Hanunoo	to swell	87	1183	bagaʔ	b a g a ʔ
1789	Wuna	to swell	87	1193	nofeo	n o f e o
1790	Wuna	to swell	87	1193	nojeo	n o j e o
1791	Tetum	to swell	87	1191	bubu	b u b u
1792	Mailu	to swell	87	1187	boboga	b o b o g a
1793	Tsou	to swell	87	1192	euoféoʉ	e u o f é o ʉ
1794	Nias	to swell	87	1182	bao	b a o
1795	Nias	to swell	87	1194	mulõta	m u l õ t a
1796	Central Amis	to swell	87	1185	malifawa	m a l i f a w a
1797	Chamorro	to swell	87	1182	banːa	b a nː a
1798	Banoni	to swell	87	1182	paŋu	p a ŋ u
1799	Banoni	to swell	87	1183	boko	b o k o
1800	Singhi	to swell	87	1183	bokak	b o k a k
# 
1801	Maloh	to squeeze	88	1202	mamaras	m a m a r a s
1802	Merina (Malagasy)	to squeeze	88	1196	mamia	m a m i a
1803	Thao	to squeeze	88	1207	damriz	d a m r i z
1804	Palauan	to squeeze	88	1204	omét	o m é t
1805	Tunjung	to squeeze	88	1200	pəras	p ə r a s
1806	Bare'e	to squeeze	88	1196	maŋkomo	m a ŋ k o m o
1807	Iban	to squeeze	88	1200	perah	p e r a h
1808	Iban	to squeeze	88	1210	gelam	g e l a m
1809	Berawan (Long Terawan)	to squeeze	88	1197	mənʲaiʔ	m ə nʲ a i ʔ
1810	Moken	to squeeze	88	1197	mənak	m ə n a k
1811	Hanunoo	to squeeze	88	1199	pugaʔ	p u g a ʔ
1812	Wuna	to squeeze	88	1209	nefeo	n e f e o
1813	Tetum	to squeeze	88	1206	kumu	k u m u
1814	Mailu	to squeeze	88	1201	gigigigiː	g i g i g i g iː
1815	Mailu	to squeeze	88	1211	iʔiʔiʔiʔ	i ʔ i ʔ i ʔ i ʔ
1816	Mailu	to squeeze	88	1213	marumaru	m a r u m a r u
1817	Tsou	to squeeze	88	1208	tvoeʉ	t v o e ʉ
1818	Nias	to squeeze	88	1203	fera	f e r a
1819	Central Amis	to squeeze	88	1198	mihatec	m i h a t e c
1820	Chamorro	to squeeze	88	1199	fokse	f o k s e
1821	Banoni	to squeeze	88	1195	togonopisu	t o g o n o p i s u
1822	Singhi	to squeeze	88	1205	miset	m i s e t
1823	Singhi	to squeeze	88	1212	ŋapit	ŋ a p i t
# 
1824	Maloh	to hold	89	1221	maŋkam	m a ŋ k a m
1825	Merina (Malagasy)	to hold	89	1222	mitana	m i t a n a
1826	Merina (Malagasy)	to hold	89	1222	mihazona	m i h a z o n a
1827	Thao	to hold	89	1226	hmadu	h m a d u
1828	Palauan	to hold	89	1224	obaŋ	o b a ŋ
1829	Tunjung	to hold	89	1228	neŋkat	n e ŋ k a t
1830	Bare'e	to hold	89	1215	karamoso	k a r a m o s o
1831	Iban	to hold	89	1219	pegai	p e g a i
1832	Berawan (Long Terawan)	to hold	89	1216	kipəiʔ	k i p ə i ʔ
1833	Moken	to hold	89	1217	ŋapiːt	ŋ a p iː t
1834	Moken	to hold	89	1221	məgaŋ	m ə g a ŋ
1835	Hanunoo	to hold	89	1218	maghijaput	m a g h i j a p u t
1836	Wuna	to hold	89	1229	neutara	n e u t a r a
1837	Tetum	to hold	89	1225	humur	h u m u r
1838	Mailu	to hold	89	1220	aukisa	a u k i s a
1839	Mailu	to hold	89	1220	ausari	a u s a r i
1840	Tsou	to hold	89	1227	tieopʉ	t i e o p ʉ
1841	Nias	to hold	89	1223	oxõ	o x õ
1842	Nias	to hold	89	1230	tuju	t u j u
1843	Central Amis	to hold	89	1217	mamet	m a m e t
1844	Banoni	to hold	89	1214	ragomo	r a g o m o
1845	Singhi	to hold	89	1219	bikaguŋ	b i k a g u ŋ
# 
1846	Maloh	to dig	90	1233	maŋali	m a ŋ a l i
1847	Merina (Malagasy)	to dig	90	1238	mihadj	m i h a d j
1848	Thao	to dig	90	1236	kmari	k m a r i
1849	Palauan	to dig	90	1232	meŋiis	m e ŋ i i s
1850	Tunjung	to dig	90	1233	ŋaliʔ	ŋ a l i ʔ
1851	Bare'e	to dig	90	1232	moŋkae	m o ŋ k a e
1852	Iban	to dig	90	1236	kali	k a l i
1853	Berawan (Long Terawan)	to dig	90	1233	ŋaleh	ŋ a l e h
1854	Moken	to dig	90	1233	ŋaloj	ŋ a l o j
1855	Hanunoo	to dig	90	1234	magkutkut	m a g k u t k u t
1856	Wuna	to dig	90	1233	neseli	n e s e l i
1857	Tetum	to dig	90	1239	keʔe	k e ʔ e
1858	Mailu	to dig	90	1237	bonobono	b o n o b o n o
1859	Mailu	to dig	90	1241	lavilavi	l a v i l a v i
1860	Tsou	to dig	90	1240	mae	m a e
1861	Nias	to dig	90	1239	koʔo	k o ʔ o
1862	Central Amis	to dig	90	1234	mikarkar	m i k a r k a r
1863	Central Amis	to dig	90	1234	kurkur	k u r k u r
1864	Chamorro	to dig	90	1235	guadːok	g u a dː o k
1865	Banoni	to dig	90	1231	tsugea	t s u g e a
1866	Singhi	to dig	90	1236	karis	k a r i s
# 
1867	Maloh	to buy	91	1242	bali	b a l i
1868	Merina (Malagasy)	to buy	91	1248	mividj	m i v i d j
1869	Thao	to buy	91	1243	fariw	f a r i w
1870	Palauan	to buy	91	1249	omecʰar	o m e cʰ a r
1871	Bare'e	to buy	91	1242	meoli	m e o l i
1872	Iban	to buy	91	1242	beli	b e l i
1873	Berawan (Long Terawan)	to buy	91	1244	məlih	m ə l i h
1874	Moken	to buy	91	1248	məloj	m ə l o j
1875	Hanunoo	to buy	91	1242	bumili	b u m i l i
1876	Wuna	to buy	91	1251	negʰoli	n e gʰ o l i
1877	Tetum	to buy	91	1250	sosːa	s o sː a
1878	Mailu	to buy	91	1247	tonatona	t o n a t o n a
1879	Mailu	to buy	91	1252	woiwoi	w o i w o i
1880	Tsou	to buy	91	1245	mihia	m i h i a
1881	Nias	to buy	91	1242	õli	õ l i
1882	Central Amis	to buy	91	1245	maʕaca	m a ʕ a c a
1883	Chamorro	to buy	91	1246	fahan	f a h a n
1884	Banoni	to buy	91	1243	bunava	b u n a v a
1885	Singhi	to buy	91	1244	miris	m i r i s
1886	Banggi	to buy	91	1242	moli	m o l i
# 
1887	Merina (Malagasy)	to open, uncover	92	1259	mamoha	m a m o h a
1888	Thao	to open, uncover	92	1262	tmana	t m a n a
1889	Palauan	to open, uncover	92	1260	omok	o m o k
1890	Tunjung	to open, uncover	92	1257	mogeq	m o g e q
1891	Bare'e	to open, uncover	92	1255	bowo	b o w o
1892	Iban	to open, uncover	92	1258	bukaʔ	b u k a ʔ
1893	Iban	to open, uncover	92	1262	teleŋa	t e l e ŋ a
1894	Iban	to open, uncover	92	1265	silak	s i l a k
1895	Iban	to open, uncover	92	1266	kebak	k e b a k
1896	Berawan (Long Terawan)	to open, uncover	92	1256	ŋəlikam	ŋ ə l i k a m
1897	Moken	to open, uncover	92	1257	məkʰat	m ə kʰ a t
1898	Moken	to open, uncover	92	1264	ŋaŋah	ŋ a ŋ a h
1899	Hanunoo	to open, uncover	92	1258	bukas	b u k a s
1900	Wuna	to open, uncover	92	1256	neleŋka	n e l e ŋ k a
1901	Tetum	to open, uncover	92	1261	lake	l a k e
1902	Tsou	to open, uncover	92	1263	maavo	m a a v o
1903	Tsou	to open, uncover	92	1263	paavi	p a a v i
1904	Nias	to open, uncover	92	1258	boka	b o k a
1905	Central Amis	to open, uncover	92	1257	micakaj	m i c a k a j
1906	Chamorro	to open, uncover	92	1258	pulakes	p u l a k e s
1907	Banoni	to open, uncover	92	1254	gʰasi	gʰ a s i
1908	Banoni	to open, uncover	92	1258	puke	p u k e
1909	Singhi	to open, uncover	92	1258	buka	b u k a
1910	Banggi	to open, uncover	92	1253	tiŋgiwa	t i ŋ g i w a
# 
1911	Merina (Malagasy)	to pound, beat	93	1273	mitoto	m i t o t o
1912	Thao	to pound, beat	93	1277	makarunu	m a k a r u n u
1913	Palauan	to pound, beat	93	1275	melecʰotecʰ	m e l e cʰ o t e cʰ
1914	Bare'e	to pound, beat	93	1268	mombaju	m o m b a j u
1915	Iban	to pound, beat	93	1271	tutok	t u t o k
1916	Moken	to pound, beat	93	1274	mənʲoːk	m ə nʲ oː k
1917	Hanunoo	to pound, beat	93	1268	magbaju	m a g b a j u
1918	Tetum	to pound, beat	93	1276	fai	f a i
1919	Mailu	to pound, beat	93	1272	uriuri	u r i u r i
1920	Tsou	to pound, beat	93	1278	zotpuu	z o t p u u
1921	Nias	to pound, beat	93	1271	tutu	t u t u
1922	Central Amis	to pound, beat	93	1269	mitalik	m i t a l i k
1923	Chamorro	to pound, beat	93	1270	acʰa	a cʰ a
1924	Chamorro	to pound, beat	93	1271	tutu	t u t u
1925	Banoni	to pound, beat	93	1267	tsuː	t s uː
1926	Singhi	to pound, beat	93	1271	nutuk	n u t u k
# 
1927	Maloh	to throw	94	1287	mamantik	m a m a n t i k
1928	Merina (Malagasy)	to throw	94	1288	mitoraka	m i t o r a k a
1929	Thao	to throw	94	1294	panaq	p a n a q
1930	Palauan	to throw	94	1291	uétecʰ	u é t e cʰ
1931	Tunjung	to throw	94	1281	noak	n o a k
1932	Bare'e	to throw	94	1280	mawunu	m a w u n u
1933	Iban	to throw	94	1285	tikau	t i k a u
1934	Berawan (Long Terawan)	to throw	94	1281	niŋeʔ	n i ŋ e ʔ
1935	Berawan (Long Terawan)	to throw	94	1297	kateʔ	k a t e ʔ
1936	Moken	to throw	94	1289	nʲəmat	nʲ ə m a t
1937	Hanunoo	to throw	94	1284	pisik	p i s i k
1938	Wuna	to throw	94	1296	gʰompa	gʰ o m p a
1939	Wuna	to throw	94	1299	bandu	b a n d u
1940	Tetum	to throw	94	1293	tuda	t u d a
1941	Mailu	to throw	94	1286	odaoda	o d a o d a
1942	Tsou	to throw	94	1295	mtokʉ	m t o k ʉ
1943	Nias	to throw	94	1290	handro	h a n d r o
1944	Nias	to throw	94	1295	tebu	t e b u
1945	Central Amis	to throw	94	1282	mifalah	m i f a l a h
1946	Central Amis	to throw	94	1285	tekur	t e k u r
1947	Central Amis	to throw	94	1282	falah	f a l a h
1948	Chamorro	to throw	94	1283	aguet	a g u e t
1949	Banoni	to throw	94	1279	vigi	v i g i
1950	Singhi	to throw	94	1292	nʲokad	nʲ o k a d
1951	Singhi	to throw	94	1298	mout	m o u t
# 
1952	Maloh	to fall	95	1309	alau	a l a u
1953	Maloh	to fall	95	1318	arabaʔ	a r a b a ʔ
1954	Merina (Malagasy)	to fall	95	1307	lavo	l a v o
1955	Thao	to fall	95	1304	malhacak	m a l h a c a k
1956	Palauan	to fall	95	1311	orːébet	o rː é b e t
1957	Tunjung	to fall	95	1313	tatuj	t a t u j
1958	Bare'e	to fall	95	1302	manawu	m a n a w u
1959	Iban	to fall	95	1307	laboh	l a b o h
1960	Berawan (Long Terawan)	to fall	95	1303	sito	s i t o
1961	Moken	to fall	95	1309	pəloʔ	p ə l o ʔ
1962	Moken	to fall	95	1307	labuːk	l a b uː k
1963	Hanunoo	to fall	95	1306	ragdag	r a g d a g
1964	Hanunoo	to fall	95	1316	malagpak	m a l a g p a k
1965	Wuna	to fall	95	1300	nondafu	n o n d a f u
1966	Tetum	to fall	95	1302	monu	m o n u
1967	Mailu	to fall	95	1308	biubiu	b i u b i u
1968	Mailu	to fall	95	1317	gagagari	g a g a g a r i
1969	Mailu	to fall	95	1308	poːpoː	p oː p oː
1970	Tsou	to fall	95	1312	supeohʉ	s u p e o h ʉ
1971	Nias	to fall	95	1310	toru	t o r u
1972	Central Amis	to fall	95	1304	materak	m a t e r a k
1973	Central Amis	to fall	95	1315	mafunor	m a f u n o r
1974	Chamorro	to fall	95	1305	lotgon	l o t g o n
1975	Banoni	to fall	95	1301	butsu	b u t s u
1976	Banoni	to fall	95	1314	dzoŋo	d z o ŋ o
1977	Banoni	to fall	95	1319	geku	g e k u
1978	Singhi	to fall	95	1307	rabu	r a b u
1979	Banggi	to fall	95	1300	endabu	e n d a b u
# 
1980	Maloh	dog	96	1320	asu	a s u
1981	Merina (Malagasy)	dog	96	1321	alika	a l i k a
1982	Thao	dog	96	1320	atu	a t u
1983	Palauan	dog	96	1325	bilis	b i l i s
1984	Tunjung	dog	96	1328	kokoʔ	k o k o ʔ
1985	Bare'e	dog	96	1320	asu	a s u
1986	Iban	dog	96	1320	asuʔ	a s u ʔ
1987	Iban	dog	96	1330	ukui	u k u i
1988	Iban	dog	96	1331	uduk	u d u k
1989	Iban	dog	96	1330	ukoi	u k o i
1990	Iban	dog	96	1331	udok	u d o k
1991	Berawan (Long Terawan)	dog	96	1320	acoh	a c o h
1992	Moken	dog	96	1324	ʔoj	ʔ o j
1993	Hanunoo	dog	96	1322	iduʔ	i d u ʔ
1994	Wuna	dog	96	1329	dahu	d a h u
1995	Tetum	dog	96	1320	asu	a s u
1996	Mailu	dog	96	1323	waːi	w aː i
1997	Tsou	dog	96	1327	abʔu	a b ʔ u
1998	Nias	dog	96	1320	asu	a s u
1999	Central Amis	dog	96	1320	wacu	w a c u
2000	Banoni	dog	96	1321	bekeu	b e k e u
2001	Singhi	dog	96	1326	kosoŋ	k o s o ŋ
2002	Banggi	dog	96	1320	aːsu	aː s u
# 
2003	Maloh	bird	97	1336	buroŋ	b u r o ŋ
2004	Thao	bird	97	1341	rumfaz	r u m f a z
2005	Palauan	bird	97	1339	suebek#el#cʰarm	s u e b e k # e l # cʰ a r m
2006	Tunjung	bird	97	1343	əmpuluʔ	ə m p u l u ʔ
2007	Bare'e	bird	97	1334	tonci	t o n c i
2008	Iban	bird	97	1336	buroŋ	b u r o ŋ
2009	Berawan (Long Terawan)	bird	97	1333	manoʔ	m a n o ʔ
2010	Moken	bird	97	1337	cicum	c i c u m
2011	Hanunoo	bird	97	1333	manuk	m a n u k
2012	Wuna	bird	97	1344	manumanu	m a n u m a n u
2013	Tetum	bird	97	1340	manu#fuʔik	m a n u # f u ʔ i k
2014	Mailu	bird	97	1333	manu	m a n u
2015	Tsou	bird	97	1342	zomu	z o m u
2016	Nias	bird	97	1338	fofo	f o f o
2017	Central Amis	bird	97	1335	tupi	t u p i
2018	Central Amis	bird	97	1345	ajam	a j a m
2019	Banoni	bird	97	1333	manugʰu	m a n u gʰ u
2020	Singhi	bird	97	1333	manuk	m a n u k
2021	Banggi	bird	97	1332	bohed	b o h e d
# 
2022	Maloh	egg	98	1352	intaror	i n t a r o r
2023	Merina (Malagasy)	egg	98	1353	atodj	a t o d j
2024	Thao	egg	98	1357	qaricuj	q a r i c u j
2025	Palauan	egg	98	1355	ŋais	ŋ a i s
2026	Tunjung	egg	98	1348	talo	t a l o
2027	Bare'e	egg	98	1347	toju	t o j u
2028	Iban	egg	98	1347	teluʔ	t e l u ʔ
2029	Berawan (Long Terawan)	egg	98	1348	tiu	t i u
2030	Moken	egg	98	1354	kəluːn	k ə l uː n
2031	Hanunoo	egg	98	1350	itlug	i t l u g
2032	Wuna	egg	98	1352	gʰunteli	gʰ u n t e l i
2033	Tetum	egg	98	1347	tolːun	t o lː u n
2034	Mailu	egg	98	1351	muruː	m u r uː
2035	Tsou	egg	98	1358	fcueu	f c u e u
2036	Nias	egg	98	1350	adulo	a d u l o
2037	Central Amis	egg	98	1349	fitaqul	f i t a q u l
2038	Central Amis	egg	98	1349	fitaʔol	f i t a ʔ o l
2039	Banoni	egg	98	1346	panusu	p a n u s u
2040	Singhi	egg	98	1356	turuoŋ	t u r u o ŋ
# 
2041	Maloh	feather	99	1362	bulu	b u l u
2042	Merina (Malagasy)	feather	99	1362	volo	v o l o
2043	Thao	feather	99	1363	kupur	k u p u r
2044	Palauan	feather	99	1366	busecʰ	b u s e cʰ
2045	Tunjung	feather	99	1362	buluʔ	b u l u ʔ
2046	Bare'e	feather	99	1361	wuju	w u j u
2047	Iban	feather	99	1362	bulu	b u l u
2048	Berawan (Long Terawan)	feather	99	1362	buluh	b u l u h
2049	Hanunoo	feather	99	1364	bulbul#manuk	b u l b u l # m a n u k
2050	Wuna	feather	99	1362	vulu	v u l u
2051	Tetum	feather	99	1367	rahun	r a h u n
2052	Mailu	feather	99	1365	papa	p a p a
2053	Tsou	feather	99	1368	eopuŋu	e o p u ŋ u
2054	Nias	feather	99	1359	bu	b u
2055	Central Amis	feather	99	1363	upih	u p i h
2056	Central Amis	feather	99	1369	fanuh	f a n u h
2057	Chamorro	feather	99	1362	pulu	p u l u
2058	Banoni	feather	99	1360	puata	p u a t a
2059	Singhi	feather	99	1362	burun	b u r u n
2060	Banggi	feather	99	1359	bubul	b u b u l
# 
2061	Maloh	wing	100	1375	sap	s a p
2062	Merina (Malagasy)	wing	100	1377	élatra	é l a t r a
2063	Palauan	wing	100	1380	osébek	o s é b e k
2064	Tunjung	wing	100	1384	ekap	e k a p
2065	Bare'e	wing	100	1372	pani	p a n i
2066	Iban	wing	100	1375	sajap	s a j a p
2067	Berawan (Long Terawan)	wing	100	1373	pawaiʔ	p a w a i ʔ
2068	Moken	wing	100	1378	pakaː	p a k aː
2069	Moken	wing	100	1385	piːt	p iː t
2070	Hanunoo	wing	100	1374	pakpak	p a k p a k
2071	Wuna	wing	100	1372	pani	p a n i
2072	Tetum	wing	100	1382	liras	l i r a s
2073	Mailu	wing	100	1376	aena	a e n a
2074	Tsou	wing	100	1383	eopuŋu	e o p u ŋ u
2075	Nias	wing	100	1379	afi	a f i
2076	Central Amis	wing	100	1374	sapikpik	s a p i k p i k
2077	Central Amis	wing	100	1374	sapihpih	s a p i h p i h
2078	Chamorro	wing	100	1371	papːa	p a pː a
2079	Banoni	wing	100	1371	buburu	b u b u r u
2080	Banoni	wing	100	1372	bana	b a n a
2081	Singhi	wing	100	1381	rad	r a d
2082	Banggi	wing	100	1370	koh	k o h
# 
2083	Maloh	to fly	101	1394	minsap	m i n s a p
2084	Merina (Malagasy)	to fly	101	1395	manidina	m a n i d i n a
2085	Thao	to fly	101	1390	marfaz	m a r f a z
