# IEL
ID	Taxa	Gloss	GlossID	OriginalForm	IPA	Tokens	CogID
1392	Urdu	guts	67	bəɽi ʔɑ̃t̪	bəɽi#ʔɑ̃t̪	b ə ɽ i # ʔ ɑ̃ t̪	681
1393	Oriya	guts	67	ɔntɔ	ɔntɔ	ɔ n t ɔ	677
1394	German	guts	67	gə'dɛrm	gədɛrm	g ə d ɛ r m	670
1395	Polish	guts	67	vnɛ̃ˈʧnɔɕʨi	vnɛ̃ʧnɔɕʨi	v n ɛ̃ ʧ n ɔ ɕ ʨ i	669
1396	Portuguese_ST	guts	67	ẽˈtɾɐɲɐʃ	ẽtɾɐɲɐʃ	ẽ t ɾ ɐ ɲ ɐ ʃ	678
1397	Greek_Mod	guts	67	ˈsplaxna	splaxna	s p l a x n a	674
1398	Marathi	guts	67	ɦusaɾi:	ɦusaɾiː	ɦ u s a ɾ iː	676
1399	Spanish	guts	67	'tɾipas	tɾipas	t ɾ i p a s	680
1400	Armenian_Mod	guts	67	pʰoɾoˈtikʰ	pʰoɾotikʰ	pʰ o ɾ o t i kʰ	668
1401	Portuguese_ST	guts	67	ĩtɨʃˈtinu	ĩtɨʃtinu	ĩ t ɨ ʃ t i n u	675
# 
1402	Armenian_Mod	hair	68	mɑz	mɑz	m ɑ z	682
1403	Czech	hair	68	vlasɪ	vlasɪ	v l a s ɪ	685
1404	German	hair	68	ha:ɐ̯	haːɐ̯	h aːɐ̯	686
1405	Italian	hair	68	'pelo	pelo	p e l o	684
1406	Swedish	hair	68	ho:r	hoːr	h oː r	686
1407	Breton_ST	hair	68	blɛw	blɛw	b l ɛ w	683
1408	Catalan	hair	68	pɛl	pɛl	p ɛ l	684
1409	Danish	hair	68	hɒ	hɒ	h ɒ	686
1410	Dutch_List	hair	68	har	har	h a r	686
1411	English	hair	68	hɛə	hɛə	h ɛə	686
1412	French	hair	68	ʃəvø	ʃəvø	ʃ ə v ø	687
1413	Greek_Mod	hair	68	maˈʎa	maʎa	m a ʎ a	688
1414	Marathi	hair	68	kes	kes	k e s	682
1415	Polish	hair	68	vwɔs	vwɔs	v w ɔ s	685
1416	Portuguese_ST	hair	68	kɐˈβelu	kɐβelu	k ɐ β e l u	687
1417	Russian	hair	68	'volosɨ	volosɨ	v o l o s ɨ	685
1418	Spanish	hair	68	ka'βeʎo	kaβeʎo	k a β e ʎ o	687
1419	Urdu	hair	68	bɑl	bɑl	b ɑ l	684
1420	Bihari	hair	68	kes	kes	k e s	682
1421	Oriya	hair	68	baḷɔ	baɭɔ	b a ɭ ɔ	684
1422	Italian	hair	68	ka'pello	kapello	k a p e lː o	687
1423	Catalan	hair	68	kə'ßɛʎ	kəβɛʎ	k ə β ɛ ʎ	687
# 
1424	Armenian_Mod	hand	69	ʣɛrkʰ	ʣɛrkʰ	ʣ ɛ r kʰ	689
1425	Czech	hand	69	rʊka	rʊka	r ʊ k a	692
1426	German	hand	69	hant	hant	h a n t	690
1427	Italian	hand	69	'mano	mano	m a n o	691
1428	Swedish	hand	69	hand	hand	h a n d	690
1429	Polish	hand	69	ˈrɛ̃ka	rɛ̃ka	r ɛ̃ k a	692
1430	Catalan	hand	69	ma	ma	m a	691
1431	Danish	hand	69	hʌn	hʌn	h ʌ n	690
1432	Dutch_List	hand	69	hɑnt	hɑnt	h ɑ n t	690
1433	English	hand	69	hænd	hænd	h æ n d	690
1434	French	hand	69	mɛ̃	mɛ̃	m ɛ̃	691
1435	Greek_Mod	hand	69	ˈçe̞ri	çe̞ri	ç e̞ r i	693
1436	Marathi	hand	69	ɦat	ɦat	ɦ a t	690
1437	Portuguese_ST	hand	69	mɐ̃u	mɐ̃u	m ɐ̃u	691
1438	Russian	hand	69	ru'ka	ruka	r u k a	692
1439	Spanish	hand	69	'mano	mano	m a n o	691
1440	Breton_ST	hand	69	dɔʁn	dɔʁn	d ɔ ʁ n	689
1441	Bihari	hand	69	hath	hatʰ	h a tʰ	690
1442	Urdu	hand	69	hɑt̪ʰ	hɑt̪ʰ	h ɑ t̪ʰ	690
1443	Oriya	hand	69	hatɔ	hatɔ	h a t ɔ	690
# 
1444	Urdu	he	70	woʰ	woʰ	w oʰ	701
1445	Armenian_Mod	he	70	nɑ	nɑ	n ɑ	694
1446	Czech	he	70	on	on	o n	697
1447	German	he	70	e:ɐ̯	eːɐ̯	eːɐ̯	695
1448	Italian	he	70	'eʎʎi, 'lui	eʎʎi	e ʎː i	696
1449	Swedish	he	70	han	han	h a n	698
1450	Breton_ST	he	70	ẽ:	ẽː	ẽː	695
1451	Danish	he	70	han	han	h a n	698
1452	Dutch_List	he	70	hɛi	hɛi	h ɛi	698
1453	English	he	70	hi:	hiː	h iː	698
1454	French	he	70	il	il	i l	696
1455	Marathi	he	70	to	to	t o	699
1456	Polish	he	70	ɔn	ɔn	ɔ n	697
1457	Portuguese_ST	he	70	ˈelɨ	elɨ	e l ɨ	696
1458	Russian	he	70	on	on	o n	697
1459	Spanish	he	70	el	el	e l	696
1460	Oriya	he	70	ta	ta	t a	700
1461	Marathi	he	70	ɦa	ɦa	ɦ a	698
1462	Catalan	he	70	eʎ	eʎ	e ʎ	696
# 
1463	Armenian_Mod	head	71	gəˈluχ	gəluχ	g ə l u χ	702
1464	Czech	head	71	ɦlava	ɦlava	ɦ l a v a	706
1465	German	head	71	kɔp͜f	kɔp͜f	k ɔ p͜f	709
1466	Italian	head	71	'tɛsta	tɛsta	t ɛ s t a	708
1467	Swedish	head	71	'hʉ:vɵd	hʉːvɵd	h ʉː v ɵ d	707
1468	Breton_ST	head	71	pɛ̃n	pɛ̃n	p ɛ̃ n	704
1469	Catalan	head	71	kap	kap	k a p	705
1470	Danish	head	71	ho:əð	hoːəð	h oːə ð	707
1471	Dutch_List	head	71	hoft	hoft	h o f t	707
1472	English	head	71	hɛd	hɛd	h ɛ d	707
1473	French	head	71	tɛt	tɛt	t ɛ t	708
1474	Greek_Mod	head	71	ce̞ˈfali	ce̞fali	c e̞ f a l i	710
1475	Marathi	head	71	'ɖokə	ɖokə	ɖ o k ə	711
1476	Polish	head	71	ˈɡwɔva	ɡwɔva	ɡ w ɔ v a	706
1477	Portuguese_ST	head	71	kɐˈβesɐ	kɐβesɐ	k ɐ β e s ɐ	713
1478	Russian	head	71	golo'va	golova	g o l o v a	706
1479	Spanish	head	71	ka'βeθa	kaβeθa	k a β e θ a	713
1480	Urdu	head	71	səɾ	səɾ	s ə ɾ	714
1481	Bihari	head	71	math	matʰ	m a tʰ	703
1482	Oriya	head	71	muṇḍɔ	muɳɖɔ	m u ɳ ɖ ɔ	712
# 
1483	Armenian_Mod	hear	72	ləˈsɛl	ləsɛl	l ə s ɛ l	715
1484	Czech	hear	72	slɪʃɛt	slɪʃɛt	s l ɪ ʃ ɛ t	715
1485	German	hear	72	'hørən	hørən	h ø r ə n	719
1486	Italian	hear	72	u'dire	udire	u d i r e	722
1487	Swedish	hear	72	'hœ:ra	hœːra	h œː r a	719
1488	Danish	hear	72	'ho:ʌ	hoːʌ	h oːʌ	719
1489	Dutch_List	hear	72	'horə(n)	horən	h o r ə n	719
1490	English	hear	72	hɪə	hɪə	h ɪə	719
1491	French	hear	72	ɑ̃tɑ̃dʀ	ɑ̃tɑ̃dʀ	ɑ̃ t ɑ̃ d ʀ	720
1492	Breton_ST	hear	72	'klɛ:vɛt, 'klɛ:vut	klɛːvɛt	k l ɛː v ɛ t	717
1493	Greek_Mod	hear	72	aˈkuˌo̞	akuo̞	a k uo̞	721
1494	Marathi	hear	72	'ə͜ikne	ə͜ikne	ə͜i k n e	723
1495	Polish	hear	72	ˈswɨʃɛʨ	swɨʃɛʨ	s w ɨ ʃ ɛ ʨ	715
1496	Portuguese_ST	hear	72	oˈviɾ	oviɾ	o v i ɾ	724
1497	Russian	hear	72	'slɨʃatʲ	slɨʃatʲ	s l ɨ ʃ a tʲ	715
1498	Spanish	hear	72	o'iɾ	oiɾ	oi ɾ	724
1499	Catalan	hear	72	sən'ti	sənti	s ə n t i	718
1500	Bihari	hear	72	sunəb	sunəb	s u n ə b	716
1501	Oriya	hear	72	suṇ-	suɳ	s u ɳ	716
1502	Urdu	hear	72	sʊnnə	sʊnnə	s ʊ nː ə	716
1503	Italian	hear	72	sen'tire	sentire	s e n t i r e	718
# 
1504	Armenian_Mod	heart	73	siɾt	siɾt	s i ɾ t	725
1505	Czech	heart	73	sr̩tsɛ	sr̩tsɛ	s r̩ t s ɛ	725
1506	German	heart	73	hɛrt͜s	hɛrt͜s	h ɛ r t͜s	729
1507	Italian	heart	73	'kwɔre	kwɔre	k w ɔ r e	727
1508	Swedish	heart	73	'jæʈa	jæʈa	j æ ʈ a	728
1509	Breton_ST	heart	73	'ka:lɔ̃n	kaːlɔ̃n	k aː l ɔ̃ n	726
1510	Catalan	heart	73	kɔɾ	kɔɾ	k ɔ ɾ	727
1511	Danish	heart	73	'jɛɐ̯d̥ʰə	jɛɐ̯d̥ʰə	j ɛɐ̯ d̥ʰ ə	728
1512	Dutch_List	heart	73	hɑrt	hɑrt	h ɑ r t	729
1513	English	heart	73	hɑ:t	hɑːt	h ɑː t	729
1514	French	heart	73	kœʀ	kœʀ	k œ ʀ	727
1515	Greek_Mod	heart	73	karˈðʝa	karðʝa	k a r ð ʝ a	730
1516	Marathi	heart	73	ɦɽ'daj	ɦɽdaj	ɦ ɽ d a j	729
1517	Polish	heart	73	ˈsɛrʦɛ	sɛrʦɛ	s ɛ r ʦ ɛ	725
1518	Portuguese_ST	heart	73	kuɾɐˈsɐ̃w	kuɾɐsɐ̃w	k u ɾ ɐ s ɐ̃ w	731
1519	Russian	heart	73	'sʲerdtse	sʲerdtse	sʲ e r d t s e	725
1520	Spanish	heart	73	koɾa'θon	koɾaθon	k o ɾ a θ o n	732
1521	Bihari	heart	73	hridəə	hridəə	h r i d əə	729
1522	Urdu	heart	73	d̪ɪl	d̪ɪl	d̪ ɪ l	733
1523	Oriya	heart	73	hrud(ɔyɔ)	hrudɔyɔ	h r u d ɔyɔ	729
# 
1524	Urdu	heavy	74	ˈbʰɑ.ɾi	bʰɑ.ɾi	bʰ ɑ ɾ i	735
1525	Armenian_Mod	heavy	74	ˈʦɑnəɾ	ʦɑnəɾ	ʦ ɑ n ə ɾ	734
1526	Czech	heavy	74	cɛʃkiː	cɛʃkiː	c ɛ ʃ k iː	737
1527	German	heavy	74	ʃve:ɐ̯	ʃveːɐ̯	ʃ v eːɐ̯	739
1528	Italian	heavy	74	pe'sante	pesante	p e s a n t e	743
1529	Swedish	heavy	74	svo:r	svoːr	s v oː r	739
1530	Breton_ST	heavy	74	'pɔ̃nɛr, 'pũnɛr	pɔ̃nɛr	p ɔ̃ n ɛ r	734
1531	Catalan	heavy	74	fə'ʃuk	fəʃuk	f ə ʃ u k	736
1532	Danish	heavy	74	d̥ʰɔŋ	d̥ʰɔŋ	d̥ʰ ɔ ŋ	738
1533	Dutch_List	heavy	74	zwar	zwar	z w a r	739
1534	English	heavy	74	'hɛvɪ	hɛvɪ	h ɛ v ɪ	740
1535	French	heavy	74	luʀ	luʀ	l u ʀ	741
1536	Greek_Mod	heavy	74	va'ris	varis	v a r i s	742
1537	Marathi	heavy	74	dzəɖ	dzəɖ	d z ə ɖ	744
1538	Polish	heavy	74	ˈʨɛ̃ʃki	ʨɛ̃ʃki	ʨ ɛ̃ ʃ k i	737
1539	Portuguese_ST	heavy	74	pɨˈzaðu	pɨzaðu	p ɨ z a ð u	743
1540	Russian	heavy	74	tʲa'ʒolɨj	tʲaʒolɨj	tʲ a ʒ o l ɨ j	745
1541	Bihari	heavy	74	bhari	bʱari	bʱ a r i	735
1542	Oriya	heavy	74	bhari	bʱari	bʱ a r i	735
1543	Spanish	heavy	74	pe'saðo	pesaðo	p e s a ð o	743
1544	Italian	heavy	74	'grɛve	grɛve	g r ɛ v e	746
1545	Catalan	heavy	74	pə'zan	pəzan	p ə z a n	743
1546	Swedish	heavy	74	stur	stur	s t u r	739
# 
1547	Czech	here	75	zdɛ	zdɛ	z d ɛ	748
1548	German	here	75	hi:ɐ̯	hiːɐ̯	h iːɐ̯	749
1549	Swedish	here	75	hɛːr	hɛːr	h ɛː r	749
1550	Breton_ST	here	75	ˈa.mɑ	a.mɑ	a m ɑ	747
1551	Danish	here	75	hεɐ̯, heɐ̯	hɛɐ̯	h ɛɐ̯	749
1552	Dutch_List	here	75	hir	hir	h i r	749
1553	English	here	75	hɪə	hɪə	h ɪə	749
1554	Greek_Mod	here	75	e̞ˈðo̞	e̞ðo̞	e̞ ð o̞	750
1555	Marathi	here	75	'itʰe, 'jetʰe	itʰe	i tʰ e	751
1556	Polish	here	75	tu	tu	t u	753
1557	Russian	here	75	zdʲesʲ	zdʲesʲ	z dʲ e sʲ	748
1558	Oriya	here	75	eṭhi	eʈʰi	e ʈʰ i	752
1559	Spanish	here	75	a'ka	aka	a k a	754
# 
1560	Armenian_Mod	hit	76	χəˈpʰɛl	χəpʰɛl	χ ə pʰ ɛ l	755
1561	Czech	hit	76	ʊdɛr̝ɪt	ʊdɛr̝ɪt	ʊ d ɛ r̝ ɪ t	759
1562	German	hit	76	'ʃla:gŋ̩	ʃlaːgŋ̩	ʃ l aː g ŋ̩	764
1563	Italian	hit	76	'battere	battere	b a tː e r e	765
1564	Swedish	hit	76	slo:	sloː	s l oː	764
1565	Breton_ST	hit	76	'skɛĩ	skɛĩ	s k ɛĩ	757
1566	Catalan	hit	76	kupə'ʒa	kupəʒa	k u p ə ʒ a	758
1567	Danish	hit	76	ˈʁɑmə	ʁɑmə	ʁ ɑ m ə	760
1568	Dutch_List	hit	76	rakə(n)	rakən	r a k ə n	761
1569	English	hit	76	hɪt	hɪt	h ɪ t	762
1570	French	hit	76	fʀape	fʀape	f ʀ a p e	763
1571	Greek_Mod	hit	76	xtiˈpo̞	xtipo̞	x t i p o̞	755
1572	Russian	hit	76	bitʲ	bitʲ	b i tʲ	766
1573	Spanish	hit	76	ɡolpe'aɾ	ɡolpeaɾ	ɡ o l p ea ɾ	758
1574	Bihari	hit	76	marəb	marəb	m a r ə b	756
1575	Oriya	hit	76	piṭiba	piʈiba	p i ʈ i b a	765
1576	Oriya	hit	76	bɔṛe-	bɔɽe	b ɔ ɽ e	770
1577	Urdu	hit	76	ʈəkɾɑnə	ʈəkɾɑnə	ʈ ə k ɾ ɑ n ə	761
1578	Danish	hit	76	ˈd̥ʰʁafə	d̥ʰʁafə	d̥ʰ ʁ a f ə	768
1579	Dutch_List	hit	76	'stotə(n)	stotən	s t o t ə n	769
1580	German	hit	76	'trɛfn̩	trɛfn̩	t r ɛ f n̩	768
1581	Marathi	hit	76	'maɾɳe	maɾɳe	m a ɾ ɳ e	756
1582	Italian	hit	76	kol'pire	kolpire	k o l p i r e	758
1583	Polish	hit	76	uˈdɛ̃ʒaʨ	udɛ̃ʒaʨ	u d ɛ̃ ʒ a ʨ	759
1584	Catalan	hit	76	'batɾə	batɾə	b a t ɾ ə	765
1585	Armenian_Mod	hit	76	hɑɾvɑˈʦɛl	hɑɾvɑʦɛl	h ɑ ɾ v ɑ ʦ ɛ l	767
1586	Portuguese_ST	hit	76	bɐˈteɾ	bɐteɾ	b ɐ t e ɾ	765
# 
1587	Czech	hold	77	dr̩ʒɛt	dr̩ʒɛt	d r̩ ʒ ɛ t	774
1588	German	hold	77	'haltn̩	haltn̩	h a l t n̩	775
1589	Italian	hold	77	te'nere	tenere	t e n e r e	772
1590	Swedish	hold	77	'hɔla	hɔla	h ɔ l a	775
1591	Breton_ST	hold	77	'dɛrxɛl	dɛrxɛl	d ɛ r x ɛ l	773
1592	Catalan	hold	77	tə'ni	təni	t ə n i	772
1593	Danish	hold	77	ˈhʌlə	hʌlə	h ʌ l ə	775
1594	Dutch_List	hold	77	'hɑudə(n)	hɑudən	h ɑu d ə n	775
1595	English	hold	77	həʊld	həʊld	h əʊ l d	775
1596	French	hold	77	təniʀ	təniʀ	t ə n i ʀ	772
1597	Greek_Mod	hold	77	kraˈto̞	krato̞	k r a t o̞	776
1598	Polish	hold	77	ˈtʃɨmaʨ	ʧɨmaʨ	ʧ ɨ m a ʨ	778
1599	Russian	hold	77	dʲer'zatʲ	dʲerzatʲ	dʲ e r z a tʲ	774
1600	Spanish	hold	77	te'neɾ	teneɾ	t e n e ɾ	772
1601	Bihari	hold	77	dhərəb	dʱərəb	dʱ ə r ə b	772
1602	Oriya	hold	77	dhɔr-	dʱɔr	dʱ ɔ r	772
1603	Urdu	hold	77	pəkəɽnə	pəkəɽnə	p ə k ə ɽ n ə	777
1604	Marathi	hold	77	pəkəd'ɳe	pəkədɳe	p ə k ə d ɳ e	777
1605	Armenian_Mod	hold	77	pɑˈhɛl	pɑhɛl	p ɑ h ɛ l	771
1606	Armenian_Mod	hold	77	bərˈnɛl	bərnɛl	b ə r n ɛ l	777
1607	Portuguese_ST	hold	77	sɨɡuˈɾaɾ	sɨɡuɾaɾ	s ɨ ɡ u ɾ a ɾ	779
# 
1608	Urdu	horn	78	siŋɡ	siŋɡ	s i ŋ ɡ	781
1609	Bihari	horn	78	siŋgh	siŋgʱ	s i ŋ gʱ	781
1610	Oriya	horn	78	siŋ(h)ɔ	siŋhɔ	s i ŋ h ɔ	781
1611	Danish	horn	78	hoɐ̯n	hoɐ̯n	h oɐ̯ n	783
1612	Czech	horn	78	rox	rox	r o x	782
1613	French	horn	78	kɔʀn	kɔʀn	k ɔ ʀ n	784
1614	Polish	horn	78	ruk	ruk	r u k	782
1615	Russian	horn	78	'rog	rog	r o g	782
1616	Marathi	horn	78	'ʃiŋga	ʃiŋga	ʃ i ŋ g a	781
1617	Spanish	horn	78	'kweɾno	kweɾno	k w e ɾ n o	784
1618	Dutch_List	horn	78	horn	horn	h o r n	783
1619	German	horn	78	hɔrn	hɔrn	h ɔ r n	783
1620	Armenian_Mod	horn	78	jɛʁˈʤɪ̯uɾ	jɛʁʤɪ̯uɾ	j ɛ ʁ ʤ ɪ̯u ɾ	780
1621	Italian	horn	78	'kɔrno	kɔrno	k ɔ r n o	784
1622	Greek_Mod	horn	78	ˈce̞raˌto̞	ce̞rato̞	c e̞ r a t o̞	785
1623	Swedish	horn	78	hu:ɳ	huːɳ	h uː ɳ	783
1624	Armenian_Mod	horn	78	poz	poz	p o z	786
# 
1625	Urdu	how	79	kɛse	kɛse	k ɛ s e	795
1626	Armenian_Mod	how	79	inʧʰˈpɛs	inʧʰpɛs	i n ʧʰ p ɛ s	787
1627	Czech	how	79	jak	jak	j a k	791
1628	German	how	79	vi:	viː	v iː	794
1629	Italian	how	79	'kome	kome	k o m e	790
1630	Swedish	how	79	'hʉ:rɵ	hʉːrɵ	h ʉː r ɵ	797
1631	Breton_ST	how	79	pẽ'nɔ:s	pẽnɔːs	p ẽ n ɔː s	789
1632	Catalan	how	79	kɔm	kɔm	k ɔ m	790
1633	Danish	how	79	vɒˈle:ðəs	vɒleːðəs	v ɒ l eː ð ə s	792
1634	Dutch_List	how	79	hu	hu	h u	793
1635	English	how	79	haʊ	haʊ	h aʊ	793
1636	French	how	79	kɔmɑ̃	kɔmɑ̃	k ɔ m ɑ̃	790
1637	Greek_Mod	how	79	po̞s	po̞s	p o̞ s	789
1638	Marathi	how	79	'kəsə	kəsə	k ə s ə	795
1639	Polish	how	79	jak	jak	j a k	791
1640	Portuguese_ST	how	79	'komu	komu	k o m u	790
1641	Russian	how	79	kak	kak	k a k	791
1642	Spanish	how	79	'komo	komo	k o m o	790
1643	Bihari	how	79	kena	kena	k e n a	788
1644	Oriya	how	79	kemiti	kemiti	k e m i t i	796
# 
1645	Armenian_Mod	hunt	80	voɾˈsɑl	voɾsɑl	v o ɾ s ɑ l	798
1646	Czech	hunt	80	lovɪt	lovɪt	l o v ɪ t	802
1647	German	hunt	80	'ja:gn̩	jaːgn̩	j aː g n̩	804
1648	Italian	hunt	80	kat'tʃare	katʧare	k a t ʧ a r e	801
1649	Swedish	hunt	80	ˈjɑːɡa	jɑːɡa	j ɑː ɡ a	803
1650	Portuguese_ST	hunt	80	kɐˈsaɾ	kɐsaɾ	k ɐ s a ɾ	801
1651	Breton_ST	hunt	80	ʃa'seal	ʃaseal	ʃ a s ea l	800
1652	Catalan	hunt	80	kə'sa	kəsa	k ə s a	801
1653	Danish	hunt	80	'jɛ:jə	jɛːjə	j ɛː j ə	803
1654	Dutch_List	hunt	80	'jaɣə(n)	jaɣən	j a ɣ ə n	804
1655	English	hunt	80	hʊnt	hʊnt	h ʊ n t	805
1656	French	hunt	80	ʃase	ʃase	ʃ a s e	801
1657	Greek_Mod	hunt	80	ˌciniˈɣo̞	ciniɣo̞	c i n i ɣ o̞	806
1658	Marathi	hunt	80	'ʃikaɾ 'kaɾɳe	ʃikaɾ#kaɾɳe	ʃ i k a ɾ # k a ɾ ɳ e	799
1659	Polish	hunt	80	pɔˈlɔvaʨ	pɔlɔvaʨ	p ɔ l ɔ v a ʨ	807
1660	Russian	hunt	80	o'xotitʲsʲa	oxotitʲsʲa	o x o t i tʲ sʲ a	808
1661	Spanish	hunt	80	ka'θaɾ	kaθaɾ	k a θ a ɾ	801
1662	Bihari	hunt	80	sikar kheləb	sikar#kʰeləb	s i k a r # kʰ e l ə b	799
1663	Bihari	hunt	80	khiharə	kʰiharə	kʰ i h a r ə	801
1664	Oriya	hunt	80	sikarɔ (kɔriba)	sikarɔ#kɔriba	s i k a r ɔ # k ɔ r i b a	799
1665	Oriya	hunt	80	goḍeiba	goɖeiba	g o ɖ ei b a	809
1666	Urdu	hunt	80	ʃɪkɑɾ kəɾnə	ʃɪkɑɾ#kəɾnə	ʃ ɪ k ɑ ɾ # k ə ɾ n ə	799
# 
1667	Urdu	husband	81	ʃɔhəɾ	ʃɔhəɾ	ʃ ɔ h ə ɾ	821
1668	Armenian_Mod	husband	81	ɑmuˈsin	ɑmusin	ɑ m u s i n	810
1669	Czech	husband	81	manʒɛl	manʒɛl	m a n ʒ ɛ l	813
1670	Italian	husband	81	ma'rito	marito	m a r i t o	812
1671	Danish	husband	81	man	man	m a n	814
1672	Dutch_List	husband	81	'ɛχtχənot	ɛχtχənot	ɛ χ t χ ə n o t	815
1673	French	husband	81	maʀi	maʀi	m a ʀ i	812
1674	Greek_Mod	husband	81	ˈa(n)dras	andras	a n d r a s	817
1675	Marathi	husband	81	nəw'ɾa	nəwɾa	n ə w ɾ a	818
1676	Polish	husband	81	mɔ̃ʒ	mɔ̃ʒ	m ɔ̃ ʒ	820
1677	Portuguese_ST	husband	81	mɐˈɾiðu	mɐɾiðu	m ɐ ɾ i ð u	812
1678	Russian	husband	81	muʒ	muʒ	m u ʒ	820
1679	Spanish	husband	81	ma'ɾiðo	maɾiðo	m a ɾ i ð o	812
1680	Breton_ST	husband	81	gwa:s	gwaːs	g w aː s	811
1681	Catalan	husband	81	məˈɾit	məɾit	m ə ɾ i t	812
1682	Oriya	husband	81	swami	swami	s w a m i	819
1683	Oriya	husband	81	bɔrɔ	bɔrɔ	b ɔ r ɔ	824
1684	Oriya	husband	81	pɔti	pɔti	p ɔ t i	825
1685	German	husband	81	'gatə	gatə	g a t ə	816
1686	Spanish	husband	81	es'poso	esposo	e s p o s o	823
1687	Italian	husband	81	'spozo	spozo	s p o z o	823
1688	Polish	husband	81	mawˈʒɔnɛk	mawʒɔnɛk	m a w ʒ ɔ n ɛ k	813
1689	Portuguese_ST	husband	81	ɨʃˈpozu	ɨʃpozu	ɨ ʃ p o z u	823
1690	Catalan	husband	81	ˈɔmə	ɔmə	ɔ m ə	822
1691	Catalan	husband	81	əs'pɔs	əspɔs	ə s p ɔ s	823
1692	Swedish	husband	81	man	man	m a n	814
# 
1693	Urdu	I	82	mɛ̃	mɛ̃	m ɛ̃	828
1694	Armenian_Mod	I	82	jɛs	jɛs	j ɛ s	826
1695	Czech	I	82	jaː	jaː	j aː	830
1696	German	I	82	ɪç	ɪç	ɪ ç	826
1697	Italian	I	82	'io	io	io	833
1698	Swedish	I	82	ˈjɑːɡ, ˈjɑː	jɑːɡ	j ɑː ɡ	831
1699	Breton_ST	I	82	me:	meː	m eː	828
1700	Catalan	I	82	ʒɔ, jɔ	ʒɔ	ʒ ɔ	829
1701	Danish	I	82	jɑj	jɑj	j ɑ j	831
1702	Dutch_List	I	82	ɪk	ɪk	ɪ k	832
1703	English	I	82	aɪ	aɪ	aɪ	833
1704	French	I	82	ʒə	ʒə	ʒ ə	829
1705	Greek_Mod	I	82	e̞ˈɣo̞	e̞ɣo̞	e̞ ɣ o̞	834
1706	Marathi	I	82	mi:	miː	m iː	828
1707	Polish	I	82	ja	ja	j a	830
1708	Portuguese_ST	I	82	eu	eu	eu	835
1709	Russian	I	82	ja	ja	j a	830
1710	Spanish	I	82	ʝo	ʝo	ʝ o	829
1711	Bihari	I	82	həm	həm	h ə m	827
1712	Bihari	I	82	mẽ	mẽ	m ẽ	828
1713	Oriya	I	82	mũ	mũ	m ũ	828
# 
1714	Armenian_Mod	ice	83	sɑˈruɪ̯ʦʰ	sɑruɪ̯ʦʰ	s ɑ r uɪ̯ ʦʰ	836
1715	Czech	ice	83	lɛt	lɛt	l ɛ t	839
1716	German	ice	83	a‿is	ais	ai s	840
1717	Italian	ice	83	'gjattʃo	gjatʧo	g j a t ʧ o	841
1718	Swedish	ice	83	i:s	iːs	iː s	840
1719	Breton_ST	ice	83	skɔrn	skɔrn	s k ɔ r n	837
1720	Catalan	ice	83	ʒɛl	ʒɛl	ʒ ɛ l	838
1721	Danish	ice	83	is	is	i s	840
1722	Dutch_List	ice	83	ɛis	ɛis	ɛi s	840
1723	English	ice	83	aɪs	aɪs	aɪ s	840
1724	French	ice	83	glas	glas	g l a s	841
1725	Greek_Mod	ice	83	ˈpaɣo̞s	paɣo̞s	p a ɣ o̞ s	842
1726	Marathi	ice	83	'bəɾpʰə	bəɾpʰə	b ə ɾ pʰ ə	843
1727	Polish	ice	83	lut	lut	l u t	839
1728	Portuguese_ST	ice	83	ˈʒelu	ʒelu	ʒ e l u	838
1729	Russian	ice	83	lʲod	lʲod	lʲ o d	839
1730	Spanish	ice	83	'jelo	jelo	j e l o	844
1731	Oriya	ice	83	bɔrɔphɔ	bɔrɔpʰɔ	b ɔ r ɔ pʰ ɔ	843
1732	Urdu	ice	83	bəɾf	bəɾf	b ə ɾ f	845
# 
1733	Czech	if	84	jɛstlɪ	jɛstlɪ	j ɛ s t l ɪ	848
1734	German	if	84	vɛn	vɛn	v ɛ n	849
1735	Italian	if	84	se	se	s e	847
1736	Swedish	if	84	ɔm	ɔm	ɔ m	851
1737	Dutch_List	if	84	ɪn'din	ɪndin	ɪ n d i n	850
1738	English	if	84	ɪf	ɪf	ɪ f	851
1739	French	if	84	si	si	s i	847
1740	Greek_Mod	if	84	an, ˈama	an	a n	852
1741	Marathi	if	84	dzəɾ	dzəɾ	d z ə ɾ	853
1742	Polish	if	84	jɛˈʒɛʎɨ	jɛʒɛʎɨ	j ɛ ʒ ɛ ʎ ɨ	848
1743	Portuguese_ST	if	84	sɨ	sɨ	s ɨ	847
1744	Russian	if	84	'jesli	jesli	j e s l i	848
1745	Spanish	if	84	si	si	s i	847
1746	Catalan	if	84	si	si	s i	847
1747	Danish	if	84	ves	ves	v e s	849
1748	Breton_ST	if	84	ma, mar	ma	m a	846
1749	Oriya	if	84	jɔdi	jɔdi	j ɔ d i	848
1750	Urdu	if	84	ʔəɡəɾ	ʔəɡəɾ	ʔ ə ɡ ə ɾ	854
1751	Greek_Mod	if	84	i	i	i	855
1752	Swedish	if	84	i'fal	ifal	i f a l	856
1753	Swedish	if	84	so:	soː	s oː	857
# 
1754	Armenian_Mod	in	85	mɛʧʰ	mɛʧʰ	m ɛ ʧʰ	858
1755	Czech	in	85	v	v	v	862
1756	German	in	85	ɪn	ɪn	ɪ n	864
